pos	n_partitions	T_obs	null_q95	empirical_p	licensed	shuffleable_frac	enough_pooled_depth	top	feasible_0.005	feasible_0.01	feasible_0.02	feasible_0.05	feasible_0.1	per_cluster	sample
7783	9	1.0306053209019564e-06	1.1041296023329506e-06	0.1	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00641, ""n"": 1086, ""pooled_depth"": 15839.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00495, ""n"": 947, ""pooled_depth"": 14011.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00536, ""n"": 758, ""pooled_depth"": 3834.0, ""callable"": false}, ""sub4"": {""vaf"": 0.0063, ""n"": 856, ""pooled_depth"": 13936.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00716, ""n"": 629, ""pooled_depth"": 11337.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00544, ""n"": 409, ""pooled_depth"": 6508.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00571, ""n"": 360, ""pooled_depth"": 1559.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00536, ""n"": 325, ""pooled_depth"": 5139.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00748, ""n"": 220, ""pooled_depth"": 869.0, ""callable"": true}}"	cll9_2
7832	9	4.374509636041788e-07	1.0230326936670968e-06	0.63	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00696, ""n"": 1093, ""pooled_depth"": 21744.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00632, ""n"": 953, ""pooled_depth"": 18797.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00596, ""n"": 797, ""pooled_depth"": 5230.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00695, ""n"": 859, ""pooled_depth"": 18903.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00654, ""n"": 635, ""pooled_depth"": 15731.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00706, ""n"": 411, ""pooled_depth"": 9054.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00565, ""n"": 386, ""pooled_depth"": 2361.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00608, ""n"": 325, ""pooled_depth"": 6700.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00711, ""n"": 228, ""pooled_depth"": 1233.0, ""callable"": true}}"	cll9_2
7903	9	2.4856073681877854e-07	7.648485067958083e-07	0.755	False	1.0	True	sub4	False	True	True	True	True	"{""sub1"": {""vaf"": 0.007, ""n"": 1090, ""pooled_depth"": 24210.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00686, ""n"": 955, ""pooled_depth"": 21195.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00672, ""n"": 813, ""pooled_depth"": 6003.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00735, ""n"": 858, ""pooled_depth"": 21365.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00638, ""n"": 639, ""pooled_depth"": 17345.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00667, ""n"": 410, ""pooled_depth"": 9989.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0072, ""n"": 389, ""pooled_depth"": 2635.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00703, ""n"": 330, ""pooled_depth"": 7707.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00733, ""n"": 233, ""pooled_depth"": 1365.0, ""callable"": true}}"	cll9_2
7953	9	2.2635281754962286e-06	4.13231825848347e-06	0.42	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.01852, ""n"": 1088, ""pooled_depth"": 12364.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01647, ""n"": 946, ""pooled_depth"": 10938.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01712, ""n"": 721, ""pooled_depth"": 2972.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01621, ""n"": 851, ""pooled_depth"": 10921.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01821, ""n"": 631, ""pooled_depth"": 8849.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0169, ""n"": 407, ""pooled_depth"": 5126.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01886, ""n"": 331, ""pooled_depth"": 1156.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01832, ""n"": 318, ""pooled_depth"": 4077.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01735, ""n"": 207, ""pooled_depth"": 638.0, ""callable"": true}}"	cll9_2
7996	9	7.763415566557889e-07	1.2177019190767815e-06	0.22	False	1.0	True	sub6	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00584, ""n"": 1086, ""pooled_depth"": 14877.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00566, ""n"": 948, ""pooled_depth"": 13028.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00626, ""n"": 750, ""pooled_depth"": 3708.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00552, ""n"": 852, ""pooled_depth"": 13090.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00604, ""n"": 635, ""pooled_depth"": 10611.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00702, ""n"": 409, ""pooled_depth"": 6286.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0065, ""n"": 354, ""pooled_depth"": 1428.0, ""callable"": false}, ""sub8"": {""vaf"": 0.0048, ""n"": 323, ""pooled_depth"": 4827.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00613, ""n"": 215, ""pooled_depth"": 777.0, ""callable"": false}}"	cll9_2
8117	9	7.866266121454205e-07	1.6146567629450544e-06	0.585	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.01414, ""n"": 1098, ""pooled_depth"": 20981.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01296, ""n"": 952, ""pooled_depth"": 18080.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01332, ""n"": 806, ""pooled_depth"": 5172.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01283, ""n"": 859, ""pooled_depth"": 18219.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01326, ""n"": 637, ""pooled_depth"": 14863.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01362, ""n"": 410, ""pooled_depth"": 8639.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01442, ""n"": 375, ""pooled_depth"": 2117.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01407, ""n"": 329, ""pooled_depth"": 6460.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01504, ""n"": 225, ""pooled_depth"": 1135.0, ""callable"": true}}"	cll9_2
8165	9	1.1630958036349444e-06	2.065332993875838e-06	0.46	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.01183, ""n"": 1093, ""pooled_depth"": 23816.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01198, ""n"": 956, ""pooled_depth"": 20645.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01445, ""n"": 815, ""pooled_depth"": 5885.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01239, ""n"": 855, ""pooled_depth"": 20659.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01234, ""n"": 640, ""pooled_depth"": 16957.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01258, ""n"": 409, ""pooled_depth"": 9727.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01462, ""n"": 386, ""pooled_depth"": 2565.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01227, ""n"": 326, ""pooled_depth"": 7367.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01406, ""n"": 234, ""pooled_depth"": 1307.0, ""callable"": true}}"	cll9_2
8167	9	1.4066149032974585e-06	1.2130469577443442e-06	0.03	True	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00745, ""n"": 1091, ""pooled_depth"": 21590.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00647, ""n"": 954, ""pooled_depth"": 18724.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00863, ""n"": 803, ""pooled_depth"": 5370.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00814, ""n"": 854, ""pooled_depth"": 18726.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00665, ""n"": 639, ""pooled_depth"": 15295.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00827, ""n"": 409, ""pooled_depth"": 8845.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01003, ""n"": 382, ""pooled_depth"": 2325.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00617, ""n"": 326, ""pooled_depth"": 6590.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00774, ""n"": 233, ""pooled_depth"": 1199.0, ""callable"": false}}"	cll9_2
8201	9	4.0905312680886997e-07	6.205969229976488e-07	0.26	False	1.0	True	sub3	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00513, ""n"": 1094, ""pooled_depth"": 24467.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00487, ""n"": 957, ""pooled_depth"": 21015.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00581, ""n"": 825, ""pooled_depth"": 6244.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00554, ""n"": 857, ""pooled_depth"": 21316.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00538, ""n"": 640, ""pooled_depth"": 17394.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00416, ""n"": 410, ""pooled_depth"": 10011.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0053, ""n"": 380, ""pooled_depth"": 2629.0, ""callable"": false}, ""sub8"": {""vaf"": 0.0054, ""n"": 326, ""pooled_depth"": 7520.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00414, ""n"": 229, ""pooled_depth"": 1372.0, ""callable"": false}}"	cll9_2
8322	9	1.4632218118960989e-06	1.98906656246124e-06	0.22	False	1.0	True	sub9	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00427, ""n"": 1079, ""pooled_depth"": 7873.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00445, ""n"": 936, ""pooled_depth"": 7305.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00651, ""n"": 634, ""pooled_depth"": 1983.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00551, ""n"": 845, ""pooled_depth"": 7199.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00514, ""n"": 627, ""pooled_depth"": 5636.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00635, ""n"": 405, ""pooled_depth"": 3312.0, ""callable"": false}, ""sub7"": {""vaf"": 0.007, ""n"": 270, ""pooled_depth"": 647.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00506, ""n"": 311, ""pooled_depth"": 2767.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00868, ""n"": 164, ""pooled_depth"": 374.0, ""callable"": true}}"	cll9_2
8425	9	6.818274531214458e-08	1.2423927224197434e-06	1.0	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00698, ""n"": 1091, ""pooled_depth"": 18595.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00697, ""n"": 953, ""pooled_depth"": 16335.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00692, ""n"": 799, ""pooled_depth"": 4801.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00691, ""n"": 856, ""pooled_depth"": 16530.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00682, ""n"": 633, ""pooled_depth"": 13332.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00655, ""n"": 410, ""pooled_depth"": 7596.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00713, ""n"": 372, ""pooled_depth"": 1936.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00696, ""n"": 331, ""pooled_depth"": 6035.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00699, ""n"": 217, ""pooled_depth"": 968.0, ""callable"": false}}"	cll9_2
8623	9	2.1974588636513434e-06	2.2875662333233224e-06	0.06	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00666, ""n"": 1091, ""pooled_depth"": 14493.0, ""callable"": false}, ""sub2"": {""vaf"": 0.0061, ""n"": 948, ""pooled_depth"": 12797.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00963, ""n"": 749, ""pooled_depth"": 3600.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00665, ""n"": 857, ""pooled_depth"": 13018.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00571, ""n"": 633, ""pooled_depth"": 10221.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00559, ""n"": 407, ""pooled_depth"": 5819.0, ""callable"": false}, ""sub7"": {""vaf"": 0.01068, ""n"": 348, ""pooled_depth"": 1372.0, ""callable"": true}, ""sub8"": {""vaf"": 0.0051, ""n"": 317, ""pooled_depth"": 4704.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00684, ""n"": 209, ""pooled_depth"": 779.0, ""callable"": false}}"	cll9_2
8749	9	1.1962986986166954e-05	8.924453522657525e-06	0.01	True	1.0	True	sub7	False	False	True	True	True	"{""sub1"": {""vaf"": 0.01643, ""n"": 1080, ""pooled_depth"": 7255.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01409, ""n"": 934, ""pooled_depth"": 6466.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01733, ""n"": 633, ""pooled_depth"": 1893.0, ""callable"": true}, ""sub4"": {""vaf"": 0.0175, ""n"": 846, ""pooled_depth"": 6556.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01989, ""n"": 628, ""pooled_depth"": 5167.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01408, ""n"": 403, ""pooled_depth"": 3062.0, ""callable"": true}, ""sub7"": {""vaf"": 0.02841, ""n"": 281, ""pooled_depth"": 718.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01558, ""n"": 304, ""pooled_depth"": 2536.0, ""callable"": true}, ""sub9"": {""vaf"": 0.02371, ""n"": 164, ""pooled_depth"": 391.0, ""callable"": true}}"	cll9_2
8797	9	6.628716928330327e-07	3.2867264521908044e-06	0.895	False	1.0	True	sub6	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00573, ""n"": 1048, ""pooled_depth"": 4902.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00545, ""n"": 905, ""pooled_depth"": 4261.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00563, ""n"": 520, ""pooled_depth"": 1156.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00493, ""n"": 832, ""pooled_depth"": 4531.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00522, ""n"": 614, ""pooled_depth"": 3478.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00608, ""n"": 389, ""pooled_depth"": 2091.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00589, ""n"": 214, ""pooled_depth"": 423.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00566, ""n"": 293, ""pooled_depth"": 1665.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00588, ""n"": 137, ""pooled_depth"": 257.0, ""callable"": false}}"	cll9_2
8836	9	6.056994165700233e-06	7.84656510471574e-06	0.17	False	1.0	True	sub7	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00727, ""n"": 885, ""pooled_depth"": 2207.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00407, ""n"": 766, ""pooled_depth"": 1974.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00516, ""n"": 321, ""pooled_depth"": 523.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00556, ""n"": 738, ""pooled_depth"": 2082.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00678, ""n"": 560, ""pooled_depth"": 1652.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00341, ""n"": 348, ""pooled_depth"": 949.0, ""callable"": false}, ""sub7"": {""vaf"": 0.01065, ""n"": 128, ""pooled_depth"": 190.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00732, ""n"": 258, ""pooled_depth"": 825.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00979, ""n"": 80, ""pooled_depth"": 131.0, ""callable"": false}}"	cll9_2
8860	9	0.00012228004432843814	0.00022984904083992838	0.4	False	1.0	False	sub9	False	False	False	False	False	"{""sub1"": {""vaf"": 0.05831, ""n"": 497, ""pooled_depth"": 726.0, ""callable"": true}, ""sub2"": {""vaf"": 0.05639, ""n"": 448, ""pooled_depth"": 664.0, ""callable"": true}, ""sub3"": {""vaf"": 0.04808, ""n"": 145, ""pooled_depth"": 186.0, ""callable"": true}, ""sub4"": {""vaf"": 0.05018, ""n"": 432, ""pooled_depth"": 654.0, ""callable"": true}, ""sub5"": {""vaf"": 0.04165, ""n"": 357, ""pooled_depth"": 560.0, ""callable"": true}, ""sub6"": {""vaf"": 0.05837, ""n"": 217, ""pooled_depth"": 314.0, ""callable"": true}, ""sub7"": {""vaf"": 0.07011, ""n"": 55, ""pooled_depth"": 66.0, ""callable"": true}, ""sub8"": {""vaf"": 0.05589, ""n"": 169, ""pooled_depth"": 259.0, ""callable"": true}, ""sub9"": {""vaf"": 0.0891, ""n"": 24, ""pooled_depth"": 28.0, ""callable"": true}}"	cll9_2
8862	9	3.841861944979557e-05	2.918550274683809e-05	0.03	True	1.0	False	sub9	False	False	False	False	False	"{""sub1"": {""vaf"": 0.00472, ""n"": 578, ""pooled_depth"": 915.0, ""callable"": false}, ""sub2"": {""vaf"": 0.01175, ""n"": 490, ""pooled_depth"": 765.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00561, ""n"": 172, ""pooled_depth"": 228.0, ""callable"": false}, ""sub4"": {""vaf"": 0.01152, ""n"": 485, ""pooled_depth"": 781.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00347, ""n"": 405, ""pooled_depth"": 686.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00361, ""n"": 244, ""pooled_depth"": 381.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00439, ""n"": 59, ""pooled_depth"": 77.0, ""callable"": false}, ""sub8"": {""vaf"": 0.01561, ""n"": 185, ""pooled_depth"": 308.0, ""callable"": true}, ""sub9"": {""vaf"": 0.02917, ""n"": 32, ""pooled_depth"": 40.0, ""callable"": false}}"	cll9_2
8866	9	4.818822481309315e-06	1.4220913856489159e-05	0.755	False	1.0	True	sub4	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00879, ""n"": 900, ""pooled_depth"": 2392.0, ""callable"": false}, ""sub2"": {""vaf"": 0.01104, ""n"": 788, ""pooled_depth"": 1980.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01171, ""n"": 356, ""pooled_depth"": 592.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01199, ""n"": 725, ""pooled_depth"": 2045.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00958, ""n"": 556, ""pooled_depth"": 1766.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01063, ""n"": 350, ""pooled_depth"": 982.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01172, ""n"": 160, ""pooled_depth"": 249.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01086, ""n"": 259, ""pooled_depth"": 749.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01074, ""n"": 87, ""pooled_depth"": 121.0, ""callable"": false}}"	cll9_2
8895	9	1.3639166353867744e-06	3.904659017529087e-06	0.755	False	1.0	True	sub4	False	False	True	True	True	"{""sub1"": {""vaf"": 0.0052, ""n"": 1025, ""pooled_depth"": 4359.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00524, ""n"": 877, ""pooled_depth"": 3556.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00383, ""n"": 508, ""pooled_depth"": 1015.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00568, ""n"": 809, ""pooled_depth"": 3736.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00545, ""n"": 599, ""pooled_depth"": 3199.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00425, ""n"": 387, ""pooled_depth"": 1765.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00311, ""n"": 252, ""pooled_depth"": 494.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00559, ""n"": 289, ""pooled_depth"": 1306.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00552, ""n"": 129, ""pooled_depth"": 246.0, ""callable"": false}}"	cll9_2
8901	9	5.192215446228231e-07	3.2656269804798507e-06	0.955	False	1.0	True	sub3	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00564, ""n"": 1055, ""pooled_depth"": 5828.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00585, ""n"": 917, ""pooled_depth"": 4901.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00638, ""n"": 567, ""pooled_depth"": 1335.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00545, ""n"": 835, ""pooled_depth"": 4968.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00571, ""n"": 608, ""pooled_depth"": 4297.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00592, ""n"": 404, ""pooled_depth"": 2415.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00601, ""n"": 275, ""pooled_depth"": 615.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00591, ""n"": 300, ""pooled_depth"": 1748.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00598, ""n"": 146, ""pooled_depth"": 323.0, ""callable"": false}}"	cll9_2
8908	9	1.745880239276623e-06	3.879252103018828e-06	0.565	False	1.0	True	sub3	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00923, ""n"": 1076, ""pooled_depth"": 8425.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00847, ""n"": 938, ""pooled_depth"": 7072.0, ""callable"": true}, ""sub3"": {""vaf"": 0.0106, ""n"": 645, ""pooled_depth"": 1946.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01001, ""n"": 848, ""pooled_depth"": 7145.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00963, ""n"": 620, ""pooled_depth"": 6036.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0093, ""n"": 406, ""pooled_depth"": 3509.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01007, ""n"": 309, ""pooled_depth"": 840.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00729, ""n"": 314, ""pooled_depth"": 2563.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00801, ""n"": 169, ""pooled_depth"": 447.0, ""callable"": false}}"	cll9_2
9033	9	7.105587392421786e-07	1.1329886418110726e-06	0.22	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00744, ""n"": 1092, ""pooled_depth"": 20780.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00688, ""n"": 954, ""pooled_depth"": 18138.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00669, ""n"": 796, ""pooled_depth"": 5259.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00663, ""n"": 856, ""pooled_depth"": 18589.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00654, ""n"": 640, ""pooled_depth"": 15068.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00701, ""n"": 412, ""pooled_depth"": 8634.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00957, ""n"": 375, ""pooled_depth"": 2098.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00721, ""n"": 322, ""pooled_depth"": 6532.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00661, ""n"": 228, ""pooled_depth"": 1110.0, ""callable"": false}}"	cll9_2
9076	9	8.564455363243146e-07	9.317450013259937e-07	0.105	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00632, ""n"": 1085, ""pooled_depth"": 21288.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00617, ""n"": 954, ""pooled_depth"": 18614.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00556, ""n"": 806, ""pooled_depth"": 5302.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00653, ""n"": 857, ""pooled_depth"": 19141.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00623, ""n"": 637, ""pooled_depth"": 15534.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00595, ""n"": 412, ""pooled_depth"": 8828.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00765, ""n"": 373, ""pooled_depth"": 2241.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00413, ""n"": 327, ""pooled_depth"": 6817.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00609, ""n"": 222, ""pooled_depth"": 1168.0, ""callable"": false}}"	cll9_2
9213	9	3.1250109141171766e-06	4.0035301723714126e-06	0.16	False	1.0	True	sub3	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00744, ""n"": 1060, ""pooled_depth"": 6444.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00611, ""n"": 931, ""pooled_depth"": 5821.0, ""callable"": false}, ""sub3"": {""vaf"": 0.01057, ""n"": 580, ""pooled_depth"": 1518.0, ""callable"": true}, ""sub4"": {""vaf"": 0.006, ""n"": 836, ""pooled_depth"": 5784.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00745, ""n"": 620, ""pooled_depth"": 4684.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00854, ""n"": 398, ""pooled_depth"": 2760.0, ""callable"": true}, ""sub7"": {""vaf"": 0.00942, ""n"": 257, ""pooled_depth"": 583.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00695, ""n"": 307, ""pooled_depth"": 2236.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00827, ""n"": 157, ""pooled_depth"": 352.0, ""callable"": false}}"	cll9_2
9280	9	3.1367803754638194e-06	2.6736064029672517e-06	0.02	True	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00849, ""n"": 1078, ""pooled_depth"": 10516.0, ""callable"": true}, ""sub2"": {""vaf"": 0.009, ""n"": 943, ""pooled_depth"": 9095.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00927, ""n"": 692, ""pooled_depth"": 2554.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01027, ""n"": 852, ""pooled_depth"": 9248.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00906, ""n"": 627, ""pooled_depth"": 7380.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00946, ""n"": 407, ""pooled_depth"": 4390.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01618, ""n"": 312, ""pooled_depth"": 1099.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01013, ""n"": 317, ""pooled_depth"": 3167.0, ""callable"": true}, ""sub9"": {""vaf"": 0.0089, ""n"": 189, ""pooled_depth"": 556.0, ""callable"": false}}"	cll9_2
